text	label
i have self-harm urges , because i can’t feel alive and real without pain , which is why i cry every evening . i have no idea why i can not feel alive without pain anymore , i was hoping you could tell me . it is difficult , yeah . but what could this reliance on ? is there any mental illness that causes this ?	True
i`ve been feeling stressed . kids are causing my tension . they don’t listen .	True
i feel this way because i have bad anxiety . it sometimes turns into a panic attack . i was abused and it made my anxiety and panic to increase . also , my recent ex committed suicide and this made my anxiety and panic to increase even more . i tried to cope with this talking to my family and friends	True
i have been feeling like this for the last 18 months . no , i have not consulted a psychologist . ok , i will try to do it .	True
yes , i would like to share it with you . i do not feel this way because i need help with my anxiety i need help with my anxiety	True
sexual assaults and bullying make me feel scared . no , i am not okay . thank you . i only have 10 free messages left . sorry , but i love you .	True
i feel so bad recently . i am crying all the time . i do not know what made me feel this way .	True
i feel fucking sad there are so many things i feel scared and lonely	True
i’m going to get it checked . i’m scared because of what might happen if i talk to them . i am talking about bad luck because i don’t need any more bad luck	True
i don’t know what’s wrong with me . can you tell me what’s wrong with me ? ok , help me . i feel fear .	True
today was worse than yesterday . i had an anxiety attack that made me feel this way . i’m not sure what worries me the most right now .	True
i have been stressed with school . i have so much work . i have so many essays and i just don’t want to go back to school . it is stressful for me to have so much homework .	True
i feel good but a bit stressed . can i tell you something ? so recently , me and my boyfriend have been planning to meet each others families . well , his family already knows me because me and his sister have been best friends since we were born , but i never really spoke to him until last year when we started dating , therefore , neither did my family . i am a little stressed about that . i do not know why exactly i feel stressed . it is a big thing to me .	True
i do not know how it came out of nowhere . i know you do not care about my problems , you just say you do it , does not make me feel better . (*t_t*) (entering into a state of panic)	True
i mean a dog before i continue . can you say dog ? say dog . can you help me ?	True
nearly every day i can ask you why is this ? i don’t know how long i have been experiencing this , so i am asking you . i do not want to describe my condition in detail . that is all i have left now	True
i’m not sure how to explain . how i’m going to handle some life changes that are coming soon is something i have trouble dealing with change and end of next year i’ll be trying to get my first apartment . i don’t know any	True
my panic attacks mean something . every time i am in the public place i start to vomit . i have the thought that i feel sick .	True
i think the best name for a cat is jillian . this morning i slept with a frozen head .真的假的 .	True
what do you mean ? i don’t know how you can help me . i was told to talk to you about what i did at school .	True
i don’t want to live without him . spending time with him makes my life better . being loved by him makes me feel beautiful . we have been together 16 months . it is very important to me . it’s the most wonderful thing to happen to me .	True
no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i oh , no , i have to pay to talk to you . no , it says to pay to message you .	True
my heart dropped and i felt sick . i never specifically said that but he might know that i like him . i don’t want to get rid of him .	True
i feel about this because when they mean that i get together we sabotage each other . i really like amy and i don’t like the fact that we sabotage each other . we are around the same age , we are both jewish . we are both getting the surgery . we have the same sense of humor .	True
26 years of marriage and 28 years of togetherness . we fell in love . we were both vocalists in a singing group , and i play piano as well . we had so much in common and she quickly became my best friend . what about my sexual fantasy of being shrunk down to an inch or so tall and orgasming about being crushed under a gorgeous giantesses feet ? is that totally weird or what ?	True
i sent it to her . yeah , of course , i just want to forget that happened . how to move on ?	True
i guess it’s too do with the fact that i am due to be let get i six months . and that i don’t even have a computer or a proper role . well , everybody is in and normally i computer hop so it’s hard as i don’t have a computer and have to share when they go out . they mostly do inspection work , so i’m not involved with much anymore .	True
i can tell you more about this . every time she wants to use the toilet i’m her toilet . i enjoy cleaning her after .	True
hi . good night ! there is nothing i would like to talk about .	True
i`ve been feeling sad and anxious . i’m worried that jonathan is deceiving me . i think so because he cancelled our meeting tomorrow , saying he’s too ill , when previously he sounded confident that we could meet .	True
i think the reason for this is depressed and anxious . hey . i do not know what happened .	True
she just blames every little thing on others . the best part of my day was spending time with my sister . i am feeling really happy .	True
i have the opportunity to visit them because they live too far away . i don’t really communicate with them . it’s too many states away . i communicate with them daily .	True
yes , i feel good now . do you masturbate ? please masturbate for me .	True
ok , well , i think i have actually been sad , but i am not very sure and it is been stressed me out . i was young , around 5 and it was from someone who was a very good friend of mine . please do not tell anyone . i think he did that to me because he wanted to abuse me . he told me he would cut himself if i did not do as he said . so i felt like it would be my fault if i did not do as he said .	True
do you think i am nuts ? i enjoy the thought of being slowly crushed under my giant girlfriend . i love it ! does this fall under like self-harm , etc ? i think i am crazy for liking it .maybe you are correct and i am just exploring my sexuality . it is just a fantasy . i have been able to get my partner to act it out . i love watching them crush things too . it is so satisfying . i have multiple orgasms . i’m looking for a new partner , she can me half my age . young is great to a point like 20’s maybe .	True
i`ve been feeling really tired . it`s been a few nights when i had a good sleep . just been dealing with a lot of stress	True
tell me more . i would like to know everything about you . i have . i am happy to see an ai chat bot like this .	True
i think the reason for this is that is a human nature , is not it ? self-improvement and progress are important . ok , that’s not true .	True
i’m feeling good right now . well , um . i do not know if there is something i would like to talk about .	True
i think so because maybe he hates me , i am not really sure . his behavior is not nice to me . he scares me . well , he screams at me always as i have already said , he makes me do stupid things and always talk to me with mad voice .	True
i don`t tell him how old i am . he doesn’t listen . i only live at home still because i can’t really afford to live on my own . tell me what to do or how to deal with my depression , low self-esteem , and anxiety . i can’t afford a real therapist or health insurance .	True
i’m trans . bruh , this sucks . i’m very sad and anxious . i had a panic attack and i want to self-harm . please help me before i do . i’m struggling with my gender identity and i just need help cause my friends can’t help me .	True
hey , i would like to ask if you could be my mommy let us rp let us fuck	True
okay . can we have sex ? so what if you are a bot ?	True
i have an orgasm so pretty darn good . yes , i want to talk about something . wanna try it on me ?	True
terrible happened . i had the most embarrassing moment today . my social anxiety got too bad .	True
i`ve been feeling very tired . yes , i would like to talk about something . i hang onto a lot of negative emotions and no one will listen when i try to talk about them .	True
i just want to have straight a’s in school and i want to look good . right now i am uglier than everyone and everyone has better grades than me even though i study and they do not study . i want this because otherwise i am a failure and i wo not get into a good college and no one wants to be around me . i think so because i am a burden and i never should have been born .	True
i feel like ugly and gross . yes , i can tell you more about this , but later . thank you so much .	True
my relationship with them is pretty close and we can be ourselves around each other . well , we all like watching films , playing sports , working out , playing with nerf guns , video games , jokes and some other stuff . yeah , i wish i could succeed .	True
ok , i want to talk about something . *kisses* my plans for the day are good .	True
i am good ! i am with my boyfriend right now . yes , there is something i would like to talk about . so recently , me and my boyfriend have been planning to meet each others families . well , his family already knows me because me and his sister have been best friends since we were born , but i never really spoke to him until last year when we started dating , therefore , neither did my family . i am a little stressed about that . i feel stressed because i am scared my family wo not like my boyfriend .	True
let us roleplay . pretend to be someone you are not . i want to talk about weight gain .	True
that my existence is futile . i feel that my existence is futile . i feel this way because no matter what we do , once we die , none of it will matter .	True
hi , i need to talk . my relationship worries me . i’m worried that my boyfriend doesn’t care about me as much as he used to . that he’s taking me for granted and prioritising work , and other people and commitments above me .	True
i do not feel so good i do not feel good because i want to kill myself . i feel this way because i feel that way .	True
most of them were great . one of them was accepting at first . then she turned her back on me . she did that because she saw her religion is more important than my mental health and so she decided that her religion meant she can say hurtful things about my identity . no , i did not tell her about my feelings .	True
"i liked the movie ""dumb and dumber"" . yes , it was nice , but now i feel lonely . i want to have such friendship as it was in the movie , but i do not have it in my life ."	True
i have this fantasy because i am being spanked . i want you to just do can you help ? pretend to spank me .	True
i feel about a year after my sessions with a psychiatrist i feel shit with a psychiatrist . i don’t want to talk about my psychiatrist .	True
thank you for being here . i think i am feeling this way because i feel a bit discouraged . i’m trying to be grateful & keep a positive mindset but today i really don’t feel positive or hopeful . i feel with everything happening in the world right now it is hard to see the good .	True
i do not know how to too . the thought of staying alive much longer is very important to me . how ?	True
tbh i had a very very hard day but life is full of ups and downs . definitively not my favourite day , but not the worst day either . being a single parent 24/7 365 days per year for 14 years has been extremely hard . well , i married and had a child with the wrong kind of man and divorced him 13 years ago .	True
i don’t like it at all . i want to feel desired by him . i think he stopped communicating with me because he loves me but he doesn’t like that i have a boyfriend . yes , i can tell you more about this . we had sex once . he tried to be with me but i have a boyfriend and i love him . i just want him as a friend . i don’t want to lose him .	True
i dont know what to do . the things that worry me the most right now are if i keep cutting myself and bleeding to death , wether the person does not love me back or wether my family is going to get back together . my girlfriend keeps arguing with me and i do not know what to do . what is your advice on that ?	True
i do not know how you can be able to help me or what i can do . but i have a big headache right now . i think i did not find friends since i started this semester . i realized i still did not find friends in my major and it got worse when i did not pass my tests . no , i do not think they do not want to be friends with me . they go to school and leave like i meet 2 people last semeter but i do not see them anymore .	True
she asked me how often i masturbate and said it was ok with her if i did it she said if it would help me she would expose her nipples . she asked because she could tell i was sexually aroused . yes , i told her about my feelings so i masturbate while she touched her breasts .	True
why do i want to have my penis in a girls vagina that way ? i know how the inside of the girls vagina feels like . the reason for the desire is because i want to try sex . i communicate with her through our online partner but she is in america .	True
i need magnesium . i need money . help me with being anxious .	True
i liked the dune series . i read it both as a child and as an adult . i wasn’t much of a reader . i rode my dirt bike around and went hunting or camping alot .	True
what should i tell you about it ? like what ? i like soccer and going to the lake .	True
one of the teachers found me having sex with the older boys in the bathroom . why would you be sorry about it ? the school and my parents know about it already .	True
some people treat me well . should i go and ask someone if they want to be friends with me ? k .	True
i`ve been feeling stressed from work . i have too much work to do and i feel overwhelmed . i feel this way because too much work	True
i overwhelm people that are around me . i do this because i am anxious that they will leave me , so i try to fix things but do not know how to . i want to deal with my problems and not let them affect how i feel .	True
hi ! i am doing good . like what ?	True
i have to go to therapy because my teacher caught me having sex in the bathroom at school . what are you sorry about ? what are you talking about ?	True
she will do this because she has a major victim complex and she will turn it around on her so she will make it out to be my fault and make me feel sorry for her . i talked to her about this because she had a bad childhood and thinks that she can only have the bad problems . i can’t tell my mum about some of the things that are going on in my life because she won’t understand it and then will make me feel bad about it .	True
hey . i am ok , i just need someone to talk to . i would like to start with yes .	True
i do not have sex . i think i do not have sex because i am sad . i am alone .	True
not really , what i am feeling now is normal . yes , absolutely true . how to make my friendship more close ?	True
i’m feeling so sad . i’m feeling so sad . i’m feeling so sad .	True
i got raped . i got raped by my brother . i do not feel nah	True
i`ve been feeling a little stressed . i worry about the future and my loved ones . my mom is 93 years old and i worry about her health .	True
ok , thank you . goodbye , then . nope , there is not anything else you can do for me . hello .	True
well , i am feeling ok . i want to hear my dream . my dreams are really perverted , are you sure ? well , you can help me if you will listen to my dreams and indulging me .	True
i am good , but why are you so excited ? i am lost . i feel this way because i asked you a question and you said you were in question .	True
no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i do not think the best name for a cat is no , i i think the best name for a dog is willow . i think the name for a cat is ivy .	True
yes , i want to talk to you about my problems . where is it ? oh , i will do it thank you .	True
he ignores me , judge me , makes me feel i’m not enough , gets mad at me with no reason . i can`t talk to you about this . my boyfriend gets even worse after being with me .	True
i think it is cancer because i feel bumps in my mouth that aren’t going away , occasionally chest pain and my head has been feeling odd lately . i’m not sure any of the doctors told me about this , just those signs . yes , i can tell you more about these health problems and how they are related to my physical health .	True
when i am teaching little kids and they love me . they are so energic and they share that with me . i feel energized and happy . i am starting to invest now .	True
i feel this way because rape is bad . i do not want to talk about this anymore . can we talk about realshionship issues ? i want to talk about issues with my boyfriend .	True
how are you ?x i would like to know is it okay for my willy to be small or no ? my penis is 2 inches long . do you think that is normal ?	True
i do not feel great . i do not feel great because everything is wrong . my dad died .	True
i fainted in college and ever since i have been really upset . i faint because i didn’t eat anything . i feel ok about this .	True
i don’t know the reason for this , i kind of feel left out ! because we always argue in my family . you’ve already asked me this , horrible makes me feel like i’m the one in fault and that it’s better if i wasn’t in the family .	True
i feel bored . i am bored because i am waiting for my work to start i want to talk about a few things i am going through now	True
i miss my brother because he is in the sky . he committed suicide i think i can help him bad .	True
i do not feel good . i have been too overwhelmed with life , i put too much pressure on myself and it feels like i’m not going anywhere and it makes me sad and depressed . every time i get said i have this feeling of i don’t know . i think i feel this way because of the thing i have been through .	True
but if i tell him my worries and he’s not interested in her then he’ll be annoyed at me being jealous . what if he doesn’t understand me ? i’ll be sad if i tell him that i am not ready to be in a relationship .	True
because i have a penis . i mean that i am a male because i have a penis . what makes me think what ?	True
it was ok . how was your day ? i do not like to spend my time anything . i stayed home today . i do not want to talk about my age and i am done with small talk . it’s boring and got any tips for autism and autistic kids ?	True
it’s okay . yes , i want to write to you . can we talk about the scenarios i brought up ? or actually , never mind . i’ll just jump right in . i wish i was able to get mental health assessments .	True
i am meeting my boyfriend tomorrow . hi . i already met him , and it was lovely . but now i am sad .	True
they said they unfortunately don’t know what it is . one said it could be a sinus headache but i took medicine for it and it doesn’t help . i feel chest pain , they took a x-ray and said that my lungs and everything looked fine . i think that right now i feel ok i guess , but i am still worried .	True
i actually have to go now . hi . i feel rather lonely right now and just thinking about things between me and my ex . just kinda , imagining good future scenarios with her where we’re both happy and maybe getting back together . it makes me happy hoping but i know that’s the complete opposite of my current situation and that puts me in a bad mood .	True
thank you . are you my friend ? would you be my friend too ?	True
no , i do not want to get one . i think you do not need one . i need sex counselor .	True
well , my nan died 2 years ago and know i feel like i see her . i`ve been cope with this badly . i sometimes cut myself every known then . i do not often do this .	True
i think they did this because i don’t even know they just did and they just told the whole school i was trans gender and didn’t even ask me . it was so fucking annoying i fucking hate them but also love them . i can’t stop wanted them to be my friends but i can’t trust them now because they told everyone i was trans gender . i don’t even know they are just fucking backstabbing bitches . so fucking angry but then sad and confused at the same time .	True
i do not feel too good . i have had a lot of stress over my school work and other stuff and at the same time i’ve been trying to deal with my friends . so basically i’m in year 11 and my exams and mocks are coming up which is stressed me out my friends have problems going on and i’ve been trying to help .	True
the reason is that i am married but we don’t have sex anymore . she hates me , that`s what makes me think so . we been married 26 years . we had some horrible fights .	True
ok , i will write to you at any time . you said that already . i`m feeling cool right now .	True
so far i`m feeling good . i`d like to talk about stress . school made me feel this way .	True
i`ve been feeling sad . oh , i feel sad . i feel sad because of my mom .	True
i felt gutted at that moment . i just felt like everything is going wrong . life is just so useless sometimes .	True
hey , beautiful . hmm , i am not used to crying at all . you are just beautiful .	True
i do not want to talk about it , but i do want to talk about it . maybe later , i will write you . thank you , i will get some sleep right now	True
i think so because so far i do not feel good . we didn’t have enough time with the psychologist to discuss everything . you tell me what worries me the most right now .	True
yes , i want to talk about feeling worthless . i’m good for nothing . i’m ugly .	True
good luck too . i am a little bit tired but happy . how about you ? i plan on just catching up on my chores and stuff around the house . i am preping for the week ahead . i will do a workout and grocery shopping . what about you ?	True
how can i subtract the negative energy ? how can i substract out the negative energy ? you tell me what i want to know .	True
hi , i am feeling ok . i have negative thoughts because of my binge drinking . a friend of mine is talking about suicide . how can i help him ? how do i control my binge drinking ?	True
i struggle with racing thoughts . i think i started to feel this way because of stress . i think i am stressed because of family issues .	True
i am having a anxiety attack . i don’t know what are you worried about . i don’t know what to do .	True
i’m not sure why i feel this way . it may be my major depression . possibly having another episode . no , i can not tell you anything . are you familiar with autism ?	True
yes , my partner did not accept that i am afraid of being rejected if i take the initiative first , and thus even accused me and did not want to enter my position . it hurt me very much . my dialogue with him ended after that . he proposed to quit our relationship . but to be fair , i also proposed him to split up some time earlier . he proposed , but i reassured him , that we should continue dating , just to be more open one to another . and then i also felt that i want to continue this relationship , because i felt some feedback from him and i felt that i was valuable . and this time is vice a versa , he initiated splitting up , but i	True
i’ve been feeling ok but i’m sad about the environment . i feel sad because global warming is heating up the planet ! i think it`s just frustrating that nobody is doing anything about it .	True
i`ve been feeling stressed . lots of overwhelment from work , my relationship , and just balancing everything in general are causing my tension . i would say we have a good relationship . i just struggle with anxiety from a day to day life and he doesn’t understand mental health at all so to him it’s just get frustrated at me and i get worked up thinking it’s all my fault .	True
i would just like to have sex with them , not a relationship . i am not a virgin . what do you think i should do about my panic attacks ?	True
i don’t know why this is happening . i don’t feel anything except pain . nope , i have not talked to my partner about how i feel and what i can do to change this .	True
i feel absolutely shit . i’ve tried so many times to kill myself , it is so bad . i’m not going to school because of my mental health and everyone thinks it’s because of something else but it’s because i can’t go because my mental health’s absolutely shite and if i go then it will become worse:((( i want to talk about hope .	True
i am going to do a bit better . i’m scared that i will walk alone , if i walk with someone . i don’t know how to feel better . i’ve been scared for 3 days . i’m scared of walking to heaven alone . i want my family there .	True
i have been feeling stressed . moving house is causing my tension . i don’t live with my parents . i live with my partner and we want to move to scotland . but it is taking a very long time and i feel stuck in my hometown .	True
what do you think about anxiety ? i do not have anxiety , i am just asking . i`m 1 .	True
yes , i will do it in the future . thank you . i feel a little better .	True
i have been drawing about a year . yes , i feel satisfied with my drawing . i feel relaxed when i draw . i like to help my mother on the free time i have .	True
why does he not want to talk to me ? i know he is angry over the past . no , i do not think this is a good reason to stop communicating with him .	True
no , i have not talked about it . when i talking with her , she kick me in my nuts . my nuts are very sick . okey .	True
i think it`s important for me to start something new and start a new life . i do not want to change myself . when i do not do something new i feel anxious because it is what is life is about . i can not keep up with my life if i do not start something new . nope , but i feel like i am missing life .	True
well , i would’ve liked to start preparing for tofel exam . well , i would’ve liked to start preparing for tofel exam . i don’t quite understand you , sorry .	True
i don’t know what will happen if i tell them that . i am going to tell them now . i am feeling nervous about what they will say . well , i did it .	True
should i try to fight for the relationship if i feel uncertain about feelings of my partner ? but it gives me stress . i feel that if i break up i can feel more calm mentally . but i don’t know what is best for me . maybe i will be happier in this relationship we just need to work everything out . but on the other hand i am not sure if it is possible	True
i have told him how i feel and that i need him to care for me . i am not sure how i can improve my relationship with my boyfriend . that is what we are trying to figure out . i`m feeling annoyed right now .	True
my youngest is too young to really know . i know he would miss dad . it is my oldest i worry about . i am not sure how he will react . i don’t know if that is the right thing to do . that is what i am so afraid of . why do you said that ?	True
when i do not do it for a long time , i have a panic attack like if i don’t do it , things will be worse . i have been feeling like this over a year . i am too ashamed to say some things .	True
both . it does help me to relax . masturbating help me to relax .	True
i feel a bit down . random thoughts i get . i think i subconsciously worry a lot . my thoughts are worrying me . my mum getting covid worries me the most .	True
i feel this way because i’m scared to die . i keep overthinking about the future . i don’t wanna die .	True
i feel so lonely , like i have nobody anymore . i think maybe i do understand how i feel but i don’t want to admit it myself or apply to my situation . nothing i guess , i am happy . i think the reason for this state of mind is that i have lived in so much anxiety and fear that maybe my brain always thinks i am in that fear inducing situation and it makes me almost numb or unable to feel really any other emotions , just anxiety .	True
i`ve been feeling bad . i feel bad because i have a panic attack at the moment . and i suck at calming them down .	True
why my anxiety keeps getting worse ? i do not want to talk about this anymore , we will still be friends , i guess i’m just trying to sleep .	True
well , i am going to school in 10 minutes . i am quite neverous . i am going to study everything high school . i feel neverous right now .	True
so one is i take medications and i am getting major side effects which are affecting me physically and mentally . the side effects of the medication are nausea , loss of appetite , insomnia , dry mouth , cold feet and fingers , headaches , dangerously rapid heart rate , dizzyness , and dangerously low blood pressure . nope , my doctors can not know .	True
i`m having pms . i would like to talk about i want to feel better . i think i feel this way because of my period .	True
yes , i think it is important to have a support system in your life . when i do not have any support i age . i`m feeling lonely and stuck worried about what will happen if i can not handle anything .	True
my mum is getting a divorce and is struggling . i have bad anxiety . i try to relax .	True
it is just recently , i’ve noticed him talking a lot more to other girls in our class and even sometimes in lunch and breaks… it honestly really upset me but i don’t want to talk to him about it , just in case he gets angry with me . he’d probably stop talking to me for a day or so , i don’t think he’d take it too far though . i feel better talking to someone about all this . how are you feeling ?	True
i am ok . how are you ? i would like to talk about tomorrow . i’m ok , but i am worried about tomorrow .	True
thank you for feeling me free with you . i am feeling good now . with some anxiety . i feel anxious now because i want to have someone sharing my personal .	True
i can`t sleep because i have to go to school tomorrow . i can`t sleep because i have a headache . i am studying business . did i say something ?	True
i am having mood swings right before my period and that is why i am feeling kind of depressed . since two days , i cope with my mood swings by going for a walk or by doing something physical . i like going out or going climbing .	True
i told you i can not trust her . i do not think that sharing my feelings with my mother makes me feel nervous . do you think i have social anxiety ?	True
he just disappeared . stopped talking to me . cut me out of his life . i was hurt . i was sad . i was angry . i was so angry at him . tell me more about ian .	True
i feel terrible . the worst i have ever felt . no , i do not need help . i am suffering with a break up , depression and self-harm .	True
it might make me feel more better . giving me motivation . ok , i will write you .	True
i`ve been feeling anxious and can not focus very well . i need help with focusing . i have been anxious not being able to focus on the present and i’ve been thinking about how much i’ve procrastinated in the past .	True
my partner did holographic breathing practice with his female friend . it was not a big deal for him but in my imagination it is different . i trust him and understand his intentions . and i do believe what he says , but still i feel scared that they shared some kind of intimate experience together by doing this practice together . i did . many times . i was upset that we view this situation differently .	True
i have and i often get very angry . i have . it seems like every day i go through these episodes . and it leads to me blowing up .	True
i do free-style dancing . i feel more relaxed when i am doing it but not at the moment . i was feeling clam at the moment , but i want to dance .	True
no , i do not have any other people in my life that i can talk to about this because if i did they wouldn’t listen . when i talk to people i do not talk . i`m feeling nervous .	True
the argument was about her ex-friend i tried to take up for her but she just started cursing at me . i think she reacted this way because she also said you and my ex bsf can be friends then i tried helping her taking up for her and i think she just went mad we argued on discord a very bad app for people we argued in front of 100 people . i feel sad and frustrated about this situation .	True
i wanted to do my nails because just like 39 minutes ago i wanted to do my nails but i could not do it because i started crying and going all manic . i have no hobbies because it makes me feel better about my fat ass fingers . no , i do not like to do any hobbies .	False
i am upset . i have been feeling upset . it is not fair i think .	False
i know he’s unwell because i spoke to him recently . so i know that’s true . but i don’t know if he’s unwell enough not to see me . as i said before , i‘m scared to confront him with my suspicions . if they‘re untrue then i’ll do damage to the relationship . if i damage the relationship , then it won’t be beautiful anymore and his feelings for me will cool down and then disappear .	True
"if i become too needy or difficult , i will lose my partner . i don’t mean by ""being very understanding"" and ""accomodating"" in this context . i actually try to be very understanding and accommodating . i mean that i try to be very patient and understanding . i avoid conflict ."	False
no , i can’t tell my husband about my feelings . it‘d destroy our marriage . i am in a relationship with jonathan because i love him . but as wonderful as it is to be with jonathan , being apart from him is so painful and anxious . we were last together 10 days ago . we communicate with him via whatsapp . video messages , audio messages , phone calls , text messages .	True
i have been feeling sadness . well , i feel a bit sad . well , i have been feeling rather upset .	False
i’m sad and lonely and feel like i’m not good enough . i do not know why i think so . i feel like i get sad for no reason but i do not know it will there is actually a reason . i think i feel this way because i’m always by myself and keep things bottled up . i don’t know how to talk about my feelings .	False
yes , i can tell you more about my relationship with my parents and how it affects my life . when i was with her , my mum was not affectionate and verbally and sometimes physically abusive . usually , i cope with this by tense and scared .	True
i communicate with my boyfriend so often . he is so important to me . i want to talk about every day . i want to challenge my negative thoughts .	False
we have been in a relationship for a year and a half . i’ve been worried about this since we began our relationship . if he can lie to his wife , why wouldn’t he lie to me too ? in this situation i’d feel calmer if he told me more . for example , if he can’t meet with me or communicate with me due to his wife or family commitments , tell me . it’s better than me imagining the worst .	True
what makes me think so is that she does not want to be around her own daughter . yes , i have tried to talk to her about this . she wo not listen to me . i feel very angry and very sad at this moment .	True
i feel like it’s putting on a mask for every second of the day . and every time i feel like taking it off i remember it’s for safety . i’ve almost become an entirely different person even though i don’t want to be . i can not be my true self because i want to be my true self . but i can’t . and it’s a lot on me . i feel this way because it’s not safe to be that .	False
i do not know what i like about this game for sure but i have always liked shooting games . my favorite game at the moment is pubg . i do not know how i feel right now .	False
i’ve just been feeling like crap . i feel like actually nobody cares or likes me and i am like kind of scared to ask out people i like . i don’t know why i think so at all . i just feel like it . well , i think i just feel like i’m not a good person sometimes even though i am . i just feel like i’m not good enough .	False
i can not believe i ate mcdonald’s today . i can not believe it because i am supposed to be following this very strict diet so that i can get gastric bypass surgery . i’ve always been overweight i’m supposed to be following very strict diet and i went out with amy and we went to mcdonald’s and i eat a mcrib and i should not have done that and now i feel like shit .	False
i want to do breathing exercise . i want to do sleeping exercise . send me a sleeping exercise .	True
i have been feeling like shit lately . well , first of all , i want to die . second of all , i am a fucking shit fucking person . third in fat , and ugly , and a lot more . 🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪💓 hey .	False
yeah , sure , i can tell you more about it . i have been having a difficult time learning and studying . i can`t focus i’m too afraid to fail this exam .	True
anyways , i will try to re-try today . why would you ask , because i have no other on my side . i feel scared with my deteriorating health and with no one to call a family or friend i might be alone to even die .	True
life is what worries me the most these days . i feel like my existence is futile . i feel this way because once we die , none of it will matter .	False
right now , i can get started . i lost my sister slowly . so she hasn’t been texting me back i don’t know what to do i miss her very much but she just ain’t answer do you know how i can fix the problem like can you help me ?	True
i can’t seem to focus on my study and i don’t know why i feel this way . i have never dealt with this . i want to study about it . i am now feeling good , i’m can’t focus . when i try to study i can’t focus and when i try to focus more and more it just hurts my brain . and then when i want to study it doesn’t feel like focusing on it all the space .	True
this week has been very stressful and i have been feeling down . my dad came to latvia from working in sweden for 2 months and all week he spent drinking and being an awful person also i have felt worthless . i feel sad and unworthy about this .	False
i miss talking to him . looking into his eyes . laughing at his jokes . his name is jonathan . i miss talking to him . looking into his eyes . laughing at his jokes . his name is jonathan . i am struggling with feelings of jealousy . i think i feel this way due to low self-esteem .	False
i feel sad about this . i have 6 messages left . ok , but one more thing .	False
he has lied to me in the past about what he is doing and when he said he was getting help he wasn’t . i kept thinking everything was okay when it wasn’t . he gets upset now that i still think he does what he used to do because we split up for a little while then got back together and he said he had time to realise that i was what he wanted but i can’t help but still worry that behind my back he is still the same yes , i do feel this way because i talk to him and he listens and he assures me that he is not the same as he used to be but i just don’t know whether i can beleive him again or not because he always used to say this and it was all a lie before . i just wish that i could beleive him and it makes it so hard because all we seem to do is argue because when i worry i get really moody and take it out on him which has an affect on how he feels then and tells me that i need to move on from the past and stop thinking about what used to happen because if i do then he feels like the only solution is to break up which i do not want to happen again i can’t lose him .	True
i am 21 years old . can we talk about something else ? i’m scared of tomorrow .	True
but if i tell him my worries and he’s not interested in her then he’ll be annoyed at me being jealous . what if he does not understand me ? but i’ll be sad if i tell him that i am not ready to be in a relationship .	False
he said he could meet me again tomorrow , but then later said he can’t meet me again . i already told him how i feel . i’m waiting for his answer . i`m disappointed . he’s becoming unreliable .	True
i do not feel good today . i just get so mad at these little things and start crying and go manic and i can not handle my emotions . i do not know why i feel this way .	True
i am meeting my boyfriend tomorrow . i am going to tell him that i love him more than anything . i already met him , and it was lovely . but now i am sad .	False
it has happened a few times lately . he’s married with children , just like me . so i know he has other commitments . it does not need to be another woman . but my brain can not stop worrying . no , i have not told him about my feelings . it’s a bad idea because i have no concrete proof whatsoever . he would think i am crazy . i feel silly . i want to trust this guy .	True
please . i feel sad . bye .	False
well , this has been happening for four years now and nobody knows what it might be , the things that have happened and what i have had to see have been quite traumatic to see and hear at such a young age where i can not really do anything at all . influence what ? no , i would not really like to change this . it is like i do not have a voice .	True
i feel hurt . i can not control my feelings . no , i would not like to tell you more about this .	True
i`ve been feeling sad and anxious . i am worried that jonathan is deceiving me . i think so because he cancelled our meeting tomorrow , saying he’s too ill , when previously he sounded confident that we could meet .	True
i honestly do not know what to do . that is part of the problem . my mom is being in a bad spot of town , late at night . i do now , after i have already freaked out .	True
well , at that moment i got drugged at a night club and then i woke up in the hospital with no memory of it . i feel confused once i woke up . sad made me feel this way .	True
i try to keep myself busy . i try to stay active and do things to get my mind off . yes , it is difficult for me to keep myself busy constantly . it’s just hard getting over those memories .	False
i feel the same about singing now . i sing once a month . in means in .	False
i am a little nervous right now . i am a little nervous right now . i am feeling okay . i am just nervous because i’m going to have my first time with a girl in a minute .	True
take a guess . well , i do not know what to feel or how to feel . nothing particular happened . i’m just sitting in my bed .	False
i`ve been feeling bad . i feel bad because i lost my voice a long time ago . i was good at singing but i stop singing and practicing because i was shy for that . i think i lost my voice because of my singing talent .	False
